Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-15 12:31:12	  0.04	0.0006	 957.6	0.0010	  1.94	0.0016	 0.415	0.0004	  0.00	0.0009	  0.10	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000069.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:31:36	  0.04	0.0006	 981.2	0.0013	  1.90	0.0015	 0.393	0.0005	  0.00	0.0007	  0.15	0.0010	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000070.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:32:00	  0.05	0.0005	1007.4	0.0014	  1.83	0.0014	 0.394	0.0004	  0.00	0.0007	  0.10	0.0012	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000071.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:32:25	  0.04	0.0007	1035.1	0.0017	  1.87	0.0019	 0.378	0.0006	  0.00	0.0008	  0.12	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000072.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:32:49	  0.05	0.0005	1061.6	0.0018	  1.93	0.0015	 0.381	0.0005	  0.00	0.0007	  0.02	0.0014	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000073.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:33:14	  0.04	0.0007	1088.8	0.0020	  1.87	0.0018	 0.395	0.0005	  0.00	0.0009	  0.00	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000074.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:33:38	  0.04	0.0007	1113.6	0.0023	  1.97	0.0016	 0.377	0.0004	  0.00	0.0007	  0.15	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000075.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:34:03	  0.05	0.0006	1133.1	0.0024	  1.79	0.0016	 0.380	0.0004	  0.00	0.0007	  0.02	0.0007	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000076.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:34:27	  0.05	0.0007	1155.2	0.0025	  1.85	0.0014	 0.366	0.0006	  0.00	0.0007	  0.08	0.0010	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000077.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:34:52	  0.05	0.0009	1171.6	0.0024	  1.90	0.0017	 0.376	0.0005	  0.00	0.0007	  0.11	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000078.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:35:16	  0.04	0.0005	1196.8	0.0027	  1.86	0.0017	 0.385	0.0006	  0.00	0.0008	  0.12	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000079.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:35:41	  0.05	0.0006	1214.2	0.0030	  1.94	0.0013	 0.373	0.0005	  0.00	0.0007	  0.00	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000080.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:36:06	  0.04	0.0008	1239.1	0.0030	  1.92	0.0018	 0.411	0.0004	  0.00	0.0010	  0.08	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000081.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:36:30	  0.04	0.0006	1262.9	0.0029	  1.90	0.0018	 0.409	0.0004	  0.00	0.0010	  0.17	0.0010	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000082.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:36:54	  0.04	0.0005	1285.3	0.0035	  1.97	0.0016	 0.388	0.0006	  0.00	0.0009	  0.03	0.0010	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000083.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
